법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소
4376037025,충청북도,괴산군,청안면,조천리,43760,37025,충청북도 괴산군 청안면 조천리
4376037026,충청북도,괴산군,청안면,청용리,43760,37026,충청북도 괴산군 청안면 청용리
4376037027,충청북도,괴산군,청안면,문당리,43760,37027,충청북도 괴산군 청안면 문당리
4376037028,충청북도,괴산군,청안면,운곡리,43760,37028,충청북도 괴산군 청안면 운곡리
4376037029,충청북도,괴산군,청안면,백봉리,43760,37029,충청북도 괴산군 청안면 백봉리
4376037030,충청북도,괴산군,청안면,부흥리,43760,37030,충청북도 괴산군 청안면 부흥리
4376037031,충청북도,괴산군,청안면,장암리,43760,37031,충청북도 괴산군 청안면 장암리
4376039000,충청북도,괴산군,사리면,,43760,39000,충청북도 괴산군 사리면
4376039021,충청북도,괴산군,사리면,사담리,43760,39021,충청북도 괴산군 사리면 사담리
4376039022,충청북도,괴산군,사리면,소매리,43760,39022,충청북도 괴산군 사리면 소매리
4376039023,충청북도,괴산군,사리면,노송리,43760,39023,충청북도 괴산군 사리면 노송리
4376039024,충청북도,괴산군,사리면,중흥리,43760,39024,충청북도 괴산군 사리면 중흥리
4376039025,충청북도,괴산군,사리면,방축리,43760,39025,충청북도 괴산군 사리면 방축리
4376039026,충청북도,괴산군,사리면,수암리,43760,39026,충청북도 괴산군 사리면 수암리
4376039027,충청북도,괴산군,사리면,이곡리,43760,39027,충청북도 괴산군 사리면 이곡리
4376039028,충청북도,괴산군,사리면,화산리,43760,39028,충청북도 괴산군 사리면 화산리
4376040000,충청북도,괴산군,소수면,,43760,40000,충청북도 괴산군 소수면
4376040021,충청북도,괴산군,소수면,수리,43760,40021,충청북도 괴산군 소수면 수리
4376040022,충청북도,괴산군,소수면,입암리,43760,40022,충청북도 괴산군 소수면 입암리
4376040023,충청북도,괴산군,소수면,아성리,43760,40023,충청북도 괴산군 소수면 아성리
4376040024,충청북도,괴산군,소수면,고마리,43760,40024,충청북도 괴산군 소수면 고마리
4376040025,충청북도,괴산군,소수면,소암리,43760,40025,충청북도 괴산군 소수면 소암리
4376040026,충청북도,괴산군,소수면,몽촌리,43760,40026,충청북도 괴산군 소수면 몽촌리
4376040027,충청북도,괴산군,소수면,옥현리,43760,40027,충청북도 괴산군 소수면 옥현리
4376040028,충청북도,괴산군,소수면,길선리,43760,40028,충청북도 괴산군 소수면 길선리
4376041000,충청북도,괴산군,불정면,,43760,41000,충청북도 괴산군 불정면
4376041021,충청북도,괴산군,불정면,목도리,43760,41021,충청북도 괴산군 불정면 목도리
4376041022,충청북도,괴산군,불정면,창산리,43760,41022,충청북도 괴산군 불정면 창산리
4376041023,충청북도,괴산군,불정면,탑촌리,43760,41023,충청북도 괴산군 불정면 탑촌리
4376041024,충청북도,괴산군,불정면,추산리,43760,41024,충청북도 괴산군 불정면 추산리
4376041025,충청북도,괴산군,불정면,외령리,43760,41025,충청북도 괴산군 불정면 외령리
4376041026,충청북도,괴산군,불정면,삼방리,43760,41026,충청북도 괴산군 불정면 삼방리
4376041027,충청북도,괴산군,불정면,웅동리,43760,41027,충청북도 괴산군 불정면 웅동리
4376041028,충청북도,괴산군,불정면,하문리,43760,41028,충청북도 괴산군 불정면 하문리
4376041029,충청북도,괴산군,불정면,앵천리,43760,41029,충청북도 괴산군 불정면 앵천리
4376041030,충청북도,괴산군,불정면,신흥리,43760,41030,충청북도 괴산군 불정면 신흥리
4376041031,충청북도,괴산군,불정면,지장리,43760,41031,충청북도 괴산군 불정면 지장리
4376041032,충청북도,괴산군,불정면,세평리,43760,41032,충청북도 괴산군 불정면 세평리
4377025000,충청북도,음성군,음성읍,,43770,25000,충청북도 음성군 음성읍
4377025021,충청북도,음성군,음성읍,읍내리,43770,25021,충청북도 음성군 음성읍 읍내리
4377025022,충청북도,음성군,음성읍,평곡리,43770,25022,충청북도 음성군 음성읍 평곡리
4377025023,충청북도,음성군,음성읍,석인리,43770,25023,충청북도 음성군 음성읍 석인리
4377025024,충청북도,음성군,음성읍,한벌리,43770,25024,충청북도 음성군 음성읍 한벌리
4377025025,충청북도,음성군,음성읍,용산리,43770,25025,충청북도 음성군 음성읍 용산리
4377025026,충청북도,음성군,음성읍,사정리,43770,25026,충청북도 음성군 음성읍 사정리
4377025027,충청북도,음성군,음성읍,감우리,43770,25027,충청북도 음성군 음성읍 감우리
4377025028,충청북도,음성군,음성읍,소여리,43770,25028,충청북도 음성군 음성읍 소여리
4377025029,충청북도,음성군,음성읍,신천리,43770,25029,충청북도 음성군 음성읍 신천리
4377025030,충청북도,음성군,음성읍,초천리,43770,25030,충청북도 음성군 음성읍 초천리
4377025031,충청북도,음성군,음성읍,동음리,43770,25031,충청북도 음성군 음성읍 동음리
4377025032,충청북도,음성군,음성읍,삼생리,43770,25032,충청북도 음성군 음성읍 삼생리
4377025300,충청북도,음성군,금왕읍,,43770,25300,충청북도 음성군 금왕읍
4377025321,충청북도,음성군,금왕읍,무극리,43770,25321,충청북도 음성군 금왕읍 무극리
4377025322,충청북도,음성군,금왕읍,금석리,43770,25322,충청북도 음성군 금왕읍 금석리
4377025323,충청북도,음성군,금왕읍,정생리,43770,25323,충청북도 음성군 금왕읍 정생리
4377025324,충청북도,음성군,금왕읍,육령리,43770,25324,충청북도 음성군 금왕읍 육령리
4377025325,충청북도,음성군,금왕읍,백야리,43770,25325,충청북도 음성군 금왕읍 백야리
4377025326,충청북도,음성군,금왕읍,용계리,43770,25326,충청북도 음성군 금왕읍 용계리
4377025327,충청북도,음성군,금왕읍,봉곡리,43770,25327,충청북도 음성군 금왕읍 봉곡리
4377025328,충청북도,음성군,금왕읍,유촌리,43770,25328,충청북도 음성군 금왕읍 유촌리
4377025329,충청북도,음성군,금왕읍,신평리,43770,25329,충청북도 음성군 금왕읍 신평리
4377025330,충청북도,음성군,금왕읍,본대리,43770,25330,충청북도 음성군 금왕읍 본대리
4377025331,충청북도,음성군,금왕읍,내곡리,43770,25331,충청북도 음성군 금왕읍 내곡리
4377025332,충청북도,음성군,금왕읍,사창리,43770,25332,충청북도 음성군 금왕읍 사창리
4377025333,충청북도,음성군,금왕읍,구계리,43770,25333,충청북도 음성군 금왕읍 구계리
4377025334,충청북도,음성군,금왕읍,호산리,43770,25334,충청북도 음성군 금왕읍 호산리
4377025335,충청북도,음성군,금왕읍,쌍봉리,43770,25335,충청북도 음성군 금왕읍 쌍봉리
4377025336,충청북도,음성군,금왕읍,유포리,43770,25336,충청북도 음성군 금왕읍 유포리
4377025337,충청북도,음성군,금왕읍,오선리,43770,25337,충청북도 음성군 금왕읍 오선리
4377025338,충청북도,음성군,금왕읍,도청리,43770,25338,충청북도 음성군 금왕읍 도청리
4377025339,충청북도,음성군,금왕읍,내송리,43770,25339,충청북도 음성군 금왕읍 내송리
4377025340,충청북도,음성군,금왕읍,각회리,43770,25340,충청북도 음성군 금왕읍 각회리
4377025341,충청북도,음성군,금왕읍,삼봉리,43770,25341,충청북도 음성군 금왕읍 삼봉리
4377025342,충청북도,음성군,금왕읍,행제리,43770,25342,충청북도 음성군 금왕읍 행제리
4377031000,충청북도,음성군,소이면,,43770,31000,충청북도 음성군 소이면
4377031021,충청북도,음성군,소이면,대장리,43770,31021,충청북도 음성군 소이면 대장리
4377031022,충청북도,음성군,소이면,후미리,43770,31022,충청북도 음성군 소이면 후미리
4377031023,충청북도,음성군,소이면,중동리,43770,31023,충청북도 음성군 소이면 중동리
4377031024,충청북도,음성군,소이면,문등리,43770,31024,충청북도 음성군 소이면 문등리
4377031025,충청북도,음성군,소이면,갑산리,43770,31025,충청북도 음성군 소이면 갑산리
4377031026,충청북도,음성군,소이면,봉전리,43770,31026,충청북도 음성군 소이면 봉전리
4377031027,충청북도,음성군,소이면,금고리,43770,31027,충청북도 음성군 소이면 금고리
4377031028,충청북도,음성군,소이면,충도리,43770,31028,충청북도 음성군 소이면 충도리
4377031029,충청북도,음성군,소이면,비산리,43770,31029,충청북도 음성군 소이면 비산리
4377032000,충청북도,음성군,원남면,,43770,32000,충청북도 음성군 원남면
4377032021,충청북도,음성군,원남면,보천리,43770,32021,충청북도 음성군 원남면 보천리
4377032022,충청북도,음성군,원남면,보룡리,43770,32022,충청북도 음성군 원남면 보룡리
4377032023,충청북도,음성군,원남면,마송리,43770,32023,충청북도 음성군 원남면 마송리
4377032024,충청북도,음성군,원남면,상당리,43770,32024,충청북도 음성군 원남면 상당리
4377032025,충청북도,음성군,원남면,하당리,43770,32025,충청북도 음성군 원남면 하당리
4377032026,충청북도,음성군,원남면,상노리,43770,32026,충청북도 음성군 원남면 상노리
4377032027,충청북도,음성군,원남면,하노리,43770,32027,충청북도 음성군 원남면 하노리
4377032028,충청북도,음성군,원남면,구안리,43770,32028,충청북도 음성군 원남면 구안리
4377032029,충청북도,음성군,원남면,주봉리,43770,32029,충청북도 음성군 원남면 주봉리
4377032030,충청북도,음성군,원남면,문암리,43770,32030,충청북도 음성군 원남면 문암리
4377032031,충청북도,음성군,원남면,조촌리,43770,32031,충청북도 음성군 원남면 조촌리
4377032032,충청북도,음성군,원남면,삼용리,43770,32032,충청북도 음성군 원남면 삼용리
4377032033,충청북도,음성군,원남면,덕정리,43770,32033,충청북도 음성군 원남면 덕정리
4377033000,충청북도,음성군,맹동면,,43770,33000,충청북도 음성군 맹동면
4377033021,충청북도,음성군,맹동면,쌍정리,43770,33021,충청북도 음성군 맹동면 쌍정리
4377033022,충청북도,음성군,맹동면,인곡리,43770,33022,충청북도 음성군 맹동면 인곡리
4377033023,충청북도,음성군,맹동면,마산리,43770,33023,충청북도 음성군 맹동면 마산리
4377033024,충청북도,음성군,맹동면,봉현리,43770,33024,충청북도 음성군 맹동면 봉현리
4377033025,충청북도,음성군,맹동면,용촌리,43770,33025,충청북도 음성군 맹동면 용촌리
4377033026,충청북도,음성군,맹동면,신돈리,43770,33026,충청북도 음성군 맹동면 신돈리
4377033027,충청북도,음성군,맹동면,본성리,43770,33027,충청북도 음성군 맹동면 본성리
4377033028,충청북도,음성군,맹동면,두성리,43770,33028,충청북도 음성군 맹동면 두성리
4377033029,충청북도,음성군,맹동면,통동리,43770,33029,충청북도 음성군 맹동면 통동리
4377033030,충청북도,음성군,맹동면,군자리,43770,33030,충청북도 음성군 맹동면 군자리
4377033031,충청북도,음성군,맹동면,동성리,43770,33031,충청북도 음성군 맹동면 동성리
4377034000,충청북도,음성군,대소면,,43770,34000,충청북도 음성군 대소면
4377034021,충청북도,음성군,대소면,오산리,43770,34021,충청북도 음성군 대소면 오산리
4377034022,충청북도,음성군,대소면,태생리,43770,34022,충청북도 음성군 대소면 태생리
4377034023,충청북도,음성군,대소면,소석리,43770,34023,충청북도 음성군 대소면 소석리
4377034024,충청북도,음성군,대소면,성본리,43770,34024,충청북도 음성군 대소면 성본리
4377034025,충청북도,음성군,대소면,부윤리,43770,34025,충청북도 음성군 대소면 부윤리
4377034026,충청북도,음성군,대소면,수태리,43770,34026,충청북도 음성군 대소면 수태리
4377034027,충청북도,음성군,대소면,삼정리,43770,34027,충청북도 음성군 대소면 삼정리
4377034028,충청북도,음성군,대소면,미곡리,43770,34028,충청북도 음성군 대소면 미곡리
4377034029,충청북도,음성군,대소면,삼호리,43770,34029,충청북도 음성군 대소면 삼호리
4377034030,충청북도,음성군,대소면,내산리,43770,34030,충청북도 음성군 대소면 내산리
4377034031,충청북도,음성군,대소면,오류리,43770,34031,충청북도 음성군 대소면 오류리
4377034032,충청북도,음성군,대소면,대풍리,43770,34032,충청북도 음성군 대소면 대풍리
4377035000,충청북도,음성군,삼성면,,43770,35000,충청북도 음성군 삼성면
4377035021,충청북도,음성군,삼성면,덕정리,43770,35021,충청북도 음성군 삼성면 덕정리
4377035022,충청북도,음성군,삼성면,양덕리,43770,35022,충청북도 음성군 삼성면 양덕리
4377035023,충청북도,음성군,삼성면,대사리,43770,35023,충청북도 음성군 삼성면 대사리
4377035024,충청북도,음성군,삼성면,용성리,43770,35024,충청북도 음성군 삼성면 용성리
4377035025,충청북도,음성군,삼성면,상곡리,43770,35025,충청북도 음성군 삼성면 상곡리
4377035026,충청북도,음성군,삼성면,청용리,43770,35026,충청북도 음성군 삼성면 청용리
4377035027,충청북도,음성군,삼성면,천평리,43770,35027,충청북도 음성군 삼성면 천평리
4377035028,충청북도,음성군,삼성면,선정리,43770,35028,충청북도 음성군 삼성면 선정리
4377035029,충청북도,음성군,삼성면,대정리,43770,35029,충청북도 음성군 삼성면 대정리
4377035030,충청북도,음성군,삼성면,능산리,43770,35030,충청북도 음성군 삼성면 능산리
4377035031,충청북도,음성군,삼성면,용대리,43770,35031,충청북도 음성군 삼성면 용대리
4377035032,충청북도,음성군,삼성면,대야리,43770,35032,충청북도 음성군 삼성면 대야리
4377036000,충청북도,음성군,생극면,,43770,36000,충청북도 음성군 생극면
4377036021,충청북도,음성군,생극면,신양리,43770,36021,충청북도 음성군 생극면 신양리
4377036022,충청북도,음성군,생극면,병암리,43770,36022,충청북도 음성군 생극면 병암리
4377036023,충청북도,음성군,생극면,도신리,43770,36023,충청북도 음성군 생극면 도신리
4377036024,충청북도,음성군,생극면,관성리,43770,36024,충청북도 음성군 생극면 관성리
4377036025,충청북도,음성군,생극면,팔성리,43770,36025,충청북도 음성군 생극면 팔성리
4377036026,충청북도,음성군,생극면,송곡리,43770,36026,충청북도 음성군 생극면 송곡리
4377036027,충청북도,음성군,생극면,임곡리,43770,36027,충청북도 음성군 생극면 임곡리
4377036028,충청북도,음성군,생극면,방축리,43770,36028,충청북도 음성군 생극면 방축리
4377036029,충청북도,음성군,생극면,차평리,43770,36029,충청북도 음성군 생극면 차평리
4377036030,충청북도,음성군,생극면,차곡리,43770,36030,충청북도 음성군 생극면 차곡리
4377036031,충청북도,음성군,생극면,오생리,43770,36031,충청북도 음성군 생극면 오생리
4377036032,충청북도,음성군,생극면,생리,43770,36032,충청북도 음성군 생극면 생리
4377037000,충청북도,음성군,감곡면,,43770,37000,충청북도 음성군 감곡면
4377037021,충청북도,음성군,감곡면,오향리,43770,37021,충청북도 음성군 감곡면 오향리
4377037022,충청북도,음성군,감곡면,주천리,43770,37022,충청북도 음성군 감곡면 주천리
4377037023,충청북도,음성군,감곡면,원당리,43770,37023,충청북도 음성군 감곡면 원당리
4377037024,충청북도,음성군,감곡면,상평리,43770,37024,충청북도 음성군 감곡면 상평리
4377037025,충청북도,음성군,감곡면,월정리,43770,37025,충청북도 음성군 감곡면 월정리
4377037026,충청북도,음성군,감곡면,영산리,43770,37026,충청북도 음성군 감곡면 영산리
4377037027,충청북도,음성군,감곡면,사곡리,43770,37027,충청북도 음성군 감곡면 사곡리
4377037028,충청북도,음성군,감곡면,문촌리,43770,37028,충청북도 음성군 감곡면 문촌리
4377037029,충청북도,음성군,감곡면,오궁리,43770,37029,충청북도 음성군 감곡면 오궁리
4377037030,충청북도,음성군,감곡면,상우리,43770,37030,충청북도 음성군 감곡면 상우리
4377037031,충청북도,음성군,감곡면,왕장리,43770,37031,충청북도 음성군 감곡면 왕장리
4377037032,충청북도,음성군,감곡면,단평리,43770,37032,충청북도 음성군 감곡면 단평리
4380025000,충청북도,단양군,단양읍,,43800,25000,충청북도 단양군 단양읍
4380025021,충청북도,단양군,단양읍,현천리,43800,25021,충청북도 단양군 단양읍 현천리
4380025022,충청북도,단양군,단양읍,덕상리,43800,25022,충청북도 단양군 단양읍 덕상리
4380025023,충청북도,단양군,단양읍,심곡리,43800,25023,충청북도 단양군 단양읍 심곡리
4380025024,충청북도,단양군,단양읍,증도리,43800,25024,충청북도 단양군 단양읍 증도리
4380025025,충청북도,단양군,단양읍,별곡리,43800,25025,충청북도 단양군 단양읍 별곡리
4380025026,충청북도,단양군,단양읍,도전리,43800,25026,충청북도 단양군 단양읍 도전리
4380025027,충청북도,단양군,단양읍,상진리,43800,25027,충청북도 단양군 단양읍 상진리
4380025028,충청북도,단양군,단양읍,도담리,43800,25028,충청북도 단양군 단양읍 도담리
4380025029,충청북도,단양군,단양읍,후곡리,43800,25029,충청북도 단양군 단양읍 후곡리
4380025030,충청북도,단양군,단양읍,장현리,43800,25030,충청북도 단양군 단양읍 장현리
4380025031,충청북도,단양군,단양읍,노동리,43800,25031,충청북도 단양군 단양읍 노동리
4380025032,충청북도,단양군,단양읍,마조리,43800,25032,충청북도 단양군 단양읍 마조리
4380025033,충청북도,단양군,단양읍,수촌리,43800,25033,충청북도 단양군 단양읍 수촌리
4380025034,충청북도,단양군,단양읍,천동리,43800,25034,충청북도 단양군 단양읍 천동리
4380025035,충청북도,단양군,단양읍,금곡리,43800,25035,충청북도 단양군 단양읍 금곡리
4380025036,충청북도,단양군,단양읍,기촌리,43800,25036,충청북도 단양군 단양읍 기촌리
4380025037,충청북도,단양군,단양읍,고수리,43800,25037,충청북도 단양군 단양읍 고수리
4380025300,충청북도,단양군,매포읍,,43800,25300,충청북도 단양군 매포읍
4380025321,충청북도,단양군,매포읍,매포리,43800,25321,충청북도 단양군 매포읍 매포리
4380025322,충청북도,단양군,매포읍,우덕리,43800,25322,충청북도 단양군 매포읍 우덕리
4380025324,충청북도,단양군,매포읍,하괴리,43800,25324,충청북도 단양군 매포읍 하괴리
4380025325,충청북도,단양군,매포읍,상괴리,43800,25325,충청북도 단양군 매포읍 상괴리
4380025326,충청북도,단양군,매포읍,안동리,43800,25326,충청북도 단양군 매포읍 안동리
4380025327,충청북도,단양군,매포읍,평동리,43800,25327,충청북도 단양군 매포읍 평동리
4380025328,충청북도,단양군,매포읍,도곡리,43800,25328,충청북도 단양군 매포읍 도곡리
4380025329,충청북도,단양군,매포읍,하시리,43800,25329,충청북도 단양군 매포읍 하시리
4380025330,충청북도,단양군,매포읍,상시리,43800,25330,충청북도 단양군 매포읍 상시리
4380025331,충청북도,단양군,매포읍,영천리,43800,25331,충청북도 단양군 매포읍 영천리
4380025332,충청북도,단양군,매포읍,가평리,43800,25332,충청북도 단양군 매포읍 가평리
4380025333,충청북도,단양군,매포읍,삼곡리,43800,25333,충청북도 단양군 매포읍 삼곡리
4380025334,충청북도,단양군,매포읍,고양리,43800,25334,충청북도 단양군 매포읍 고양리
4380025335,충청북도,단양군,매포읍,김산리,43800,25335,충청북도 단양군 매포읍 김산리
4380025336,충청북도,단양군,매포읍,응실리,43800,25336,충청북도 단양군 매포읍 응실리
4380031000,충청북도,단양군,대강면,,43800,31000,충청북도 단양군 대강면
4380031021,충청북도,단양군,대강면,장림리,43800,31021,충청북도 단양군 대강면 장림리
4380031023,충청북도,단양군,대강면,당동리,43800,31023,충청북도 단양군 대강면 당동리
4380031024,충청북도,단양군,대강면,용부원리,43800,31024,충청북도 단양군 대강면 용부원리
4380031033,충청북도,단양군,대강면,두음리,43800,31033,충청북도 단양군 대강면 두음리
4380031034,충청북도,단양군,대강면,괴평리,43800,31034,충청북도 단양군 대강면 괴평리
4380031035,충청북도,단양군,대강면,사인암리,43800,31035,충청북도 단양군 대강면 사인암리
4380031036,충청북도,단양군,대강면,직티리,43800,31036,충청북도 단양군 대강면 직티리
4380031037,충청북도,단양군,대강면,황정리,43800,31037,충청북도 단양군 대강면 황정리
4380031038,충청북도,단양군,대강면,성금리,43800,31038,충청북도 단양군 대강면 성금리
4380031039,충청북도,단양군,대강면,미노리,43800,31039,충청북도 단양군 대강면 미노리
4380031040,충청북도,단양군,대강면,덕촌리,43800,31040,충청북도 단양군 대강면 덕촌리
4380031041,충청북도,단양군,대강면,장정리,43800,31041,충청북도 단양군 대강면 장정리
4380031042,충청북도,단양군,대강면,사동리,43800,31042,충청북도 단양군 대강면 사동리
4380031043,충청북도,단양군,대강면,남천리,43800,31043,충청북도 단양군 대강면 남천리
4380031044,충청북도,단양군,대강면,남조리,43800,31044,충청북도 단양군 대강면 남조리
4380031045,충청북도,단양군,대강면,무수천리,43800,31045,충청북도 단양군 대강면 무수천리
4380031046,충청북도,단양군,대강면,신구리,43800,31046,충청북도 단양군 대강면 신구리
4380031047,충청북도,단양군,대강면,올산리,43800,31047,충청북도 단양군 대강면 올산리
4380031048,충청북도,단양군,대강면,방곡리,43800,31048,충청북도 단양군 대강면 방곡리
4380032000,충청북도,단양군,가곡면,,43800,32000,충청북도 단양군 가곡면
4380032021,충청북도,단양군,가곡면,사평리,43800,32021,충청북도 단양군 가곡면 사평리
4380032022,충청북도,단양군,가곡면,가대리,43800,32022,충청북도 단양군 가곡면 가대리
4380032023,충청북도,단양군,가곡면,여천리,43800,32023,충청북도 단양군 가곡면 여천리
4380032024,충청북도,단양군,가곡면,덕천리,43800,32024,충청북도 단양군 가곡면 덕천리
4380032025,충청북도,단양군,가곡면,대대리,43800,32025,충청북도 단양군 가곡면 대대리
4380032026,충청북도,단양군,가곡면,어의곡리,43800,32026,충청북도 단양군 가곡면 어의곡리
4380032027,충청북도,단양군,가곡면,보발리,43800,32027,충청북도 단양군 가곡면 보발리
4380032028,충청북도,단양군,가곡면,향산리,43800,32028,충청북도 단양군 가곡면 향산리
4380033000,충청북도,단양군,영춘면,,43800,33000,충청북도 단양군 영춘면
4380033021,충청북도,단양군,영춘면,상리,43800,33021,충청북도 단양군 영춘면 상리
4380033022,충청북도,단양군,영춘면,하리,43800,33022,충청북도 단양군 영춘면 하리
4380033023,충청북도,단양군,영춘면,남천리,43800,33023,충청북도 단양군 영춘면 남천리
4380033024,충청북도,단양군,영춘면,백자리,43800,33024,충청북도 단양군 영춘면 백자리
4380033025,충청북도,단양군,영춘면,의풍리,43800,33025,충청북도 단양군 영춘면 의풍리
4380033026,충청북도,단양군,영춘면,동대리,43800,33026,충청북도 단양군 영춘면 동대리
4380033027,충청북도,단양군,영춘면,용진리,43800,33027,충청북도 단양군 영춘면 용진리
4380033028,충청북도,단양군,영춘면,오사리,43800,33028,충청북도 단양군 영춘면 오사리
4380033029,충청북도,단양군,영춘면,유암리,43800,33029,충청북도 단양군 영춘면 유암리
4380033030,충청북도,단양군,영춘면,사이곡리,43800,33030,충청북도 단양군 영춘면 사이곡리
4380033031,충청북도,단양군,영춘면,별방리,43800,33031,충청북도 단양군 영춘면 별방리
4380033032,충청북도,단양군,영춘면,만종리,43800,33032,충청북도 단양군 영춘면 만종리
4380033033,충청북도,단양군,영춘면,장발리,43800,33033,충청북도 단양군 영춘면 장발리
4380033034,충청북도,단양군,영춘면,사지원리,43800,33034,충청북도 단양군 영춘면 사지원리
4380034000,충청북도,단양군,어상천면,,43800,34000,충청북도 단양군 어상천면
4380034021,충청북도,단양군,어상천면,임현리,43800,34021,충청북도 단양군 어상천면 임현리
4380034022,충청북도,단양군,어상천면,연곡리,43800,34022,충청북도 단양군 어상천면 연곡리
4380034023,충청북도,단양군,어상천면,석교리,43800,34023,충청북도 단양군 어상천면 석교리
4380034024,충청북도,단양군,어상천면,대전리,43800,34024,충청북도 단양군 어상천면 대전리
4380034025,충청북도,단양군,어상천면,덕문곡리,43800,34025,충청북도 단양군 어상천면 덕문곡리
4380034026,충청북도,단양군,어상천면,방북리,43800,34026,충청북도 단양군 어상천면 방북리
4380034027,충청북도,단양군,어상천면,심곡리,43800,34027,충청북도 단양군 어상천면 심곡리
4380034028,충청북도,단양군,어상천면,율곡리,43800,34028,충청북도 단양군 어상천면 율곡리
4380035000,충청북도,단양군,적성면,,43800,35000,충청북도 단양군 적성면
4380035021,충청북도,단양군,적성면,하진리,43800,35021,충청북도 단양군 적성면 하진리
4380035022,충청북도,단양군,적성면,현곡리,43800,35022,충청북도 단양군 적성면 현곡리
4380035023,충청북도,단양군,적성면,하리,43800,35023,충청북도 단양군 적성면 하리
4380035024,충청북도,단양군,적성면,성곡리,43800,35024,충청북도 단양군 적성면 성곡리
4380035025,충청북도,단양군,적성면,상리,43800,35025,충청북도 단양군 적성면 상리
4380035026,충청북도,단양군,적성면,애곡리,43800,35026,충청북도 단양군 적성면 애곡리
4380035027,충청북도,단양군,적성면,기동리,43800,35027,충청북도 단양군 적성면 기동리
4380035028,충청북도,단양군,적성면,각기리,43800,35028,충청북도 단양군 적성면 각기리
4380035029,충청북도,단양군,적성면,소야리,43800,35029,충청북도 단양군 적성면 소야리
4380035030,충청북도,단양군,적성면,대가리,43800,35030,충청북도 단양군 적성면 대가리
4380035031,충청북도,단양군,적성면,파랑리,43800,35031,충청북도 단양군 적성면 파랑리
4380035032,충청북도,단양군,적성면,하원곡리,43800,35032,충청북도 단양군 적성면 하원곡리
4380035033,충청북도,단양군,적성면,상원곡리,43800,35033,충청북도 단양군 적성면 상원곡리
4380036000,충청북도,단양군,단성면,,43800,36000,충청북도 단양군 단성면
4380036021,충청북도,단양군,단성면,북상리,43800,36021,충청북도 단양군 단성면 북상리
4380036022,충청북도,단양군,단성면,북하리,43800,36022,충청북도 단양군 단성면 북하리
4380036023,충청북도,단양군,단성면,상방리,43800,36023,충청북도 단양군 단성면 상방리
4380036024,충청북도,단양군,단성면,중방리,43800,36024,충청북도 단양군 단성면 중방리
4380036025,충청북도,단양군,단성면,하방리,43800,36025,충청북도 단양군 단성면 하방리
4380036026,충청북도,단양군,단성면,외중방리,43800,36026,충청북도 단양군 단성면 외중방리
4380036027,충청북도,단양군,단성면,장회리,43800,36027,충청북도 단양군 단성면 장회리
4380036028,충청북도,단양군,단성면,두항리,43800,36028,충청북도 단양군 단성면 두항리
4380036029,충청북도,단양군,단성면,고평리,43800,36029,충청북도 단양군 단성면 고평리
4380036030,충청북도,단양군,단성면,양당리,43800,36030,충청북도 단양군 단성면 양당리
4380036031,충청북도,단양군,단성면,벌천리,43800,36031,충청북도 단양군 단성면 벌천리
4380036032,충청북도,단양군,단성면,회산리,43800,36032,충청북도 단양군 단성면 회산리
4380036033,충청북도,단양군,단성면,가산리,43800,36033,충청북도 단양군 단성면 가산리
4380036034,충청북도,단양군,단성면,대잠리,43800,36034,충청북도 단양군 단성면 대잠리
4413110100,충청남도,천안시 동남구,대흥동,,44131,10100,충청남도 천안시 동남구 대흥동
4413110200,충청남도,천안시 동남구,성황동,,44131,10200,충청남도 천안시 동남구 성황동
4413110300,충청남도,천안시 동남구,문화동,,44131,10300,충청남도 천안시 동남구 문화동
4413110400,충청남도,천안시 동남구,사직동,,44131,10400,충청남도 천안시 동남구 사직동
4413110500,충청남도,천안시 동남구,영성동,,44131,10500,충청남도 천안시 동남구 영성동
4413110600,충청남도,천안시 동남구,오룡동,,44131,10600,충청남도 천안시 동남구 오룡동
4413110700,충청남도,천안시 동남구,원성동,,44131,10700,충청남도 천안시 동남구 원성동
4413110800,충청남도,천안시 동남구,구성동,,44131,10800,충청남도 천안시 동남구 구성동
4413110900,충청남도,천안시 동남구,청수동,,44131,10900,충청남도 천안시 동남구 청수동
4413111000,충청남도,천안시 동남구,삼룡동,,44131,11000,충청남도 천안시 동남구 삼룡동
4413111100,충청남도,천안시 동남구,청당동,,44131,11100,충청남도 천안시 동남구 청당동
4413111200,충청남도,천안시 동남구,유량동,,44131,11200,충청남도 천안시 동남구 유량동
4413111300,충청남도,천안시 동남구,봉명동,,44131,11300,충청남도 천안시 동남구 봉명동
4413111400,충청남도,천안시 동남구,다가동,,44131,11400,충청남도 천안시 동남구 다가동
4413111500,충청남도,천안시 동남구,용곡동,,44131,11500,충청남도 천안시 동남구 용곡동
4413111600,충청남도,천안시 동남구,신방동,,44131,11600,충청남도 천안시 동남구 신방동
4413111700,충청남도,천안시 동남구,쌍용동,,44131,11700,충청남도 천안시 동남구 쌍용동
4413111800,충청남도,천안시 동남구,신부동,,44131,11800,충청남도 천안시 동남구 신부동
4413111900,충청남도,천안시 동남구,안서동,,44131,11900,충청남도 천안시 동남구 안서동
4413112000,충청남도,천안시 동남구,구룡동,,44131,12000,충청남도 천안시 동남구 구룡동
4413125000,충청남도,천안시 동남구,목천읍,,44131,25000,충청남도 천안시 동남구 목천읍
